protocol_id,protocol_no,submission_no,status_id,start_date,end_date,nol_date,protocol_title,medConditionList,studyPopulationList
48912,PERA GU17.1,215450,3,,,2018-05-15,"PSMA-PET GUIDED RADIOTHERAPY IN PATIENTS WITH HIGH-RISK, RECURRENT, OR OLIGOMETASTATIC PROSTATE CANCER","[{'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62686,CNTO1959CRD3004,258672,3,,,2021-12-14,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLELGROUP, MULTICENTER STUDY TO EVALUATE THE EFFICACY AND SAFETY OF GUSELKUMAB SUBCUTANEOUS INDUCTION THERAPY IN PARTICIPANTS WITH MODERATELY TO SEVERELY ACTIVE CROHN'S DISEASE (GRAVITI)","[{'med_condition_id': 57, 'med_condition': ""CROHN'S DISEASE""}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61312,CITO-2021-01,254872,1,2022-02-24,,2021-08-19,A DOUBLE-BLIND RANDOMIZED CONTROLLED TRIAL OF 6-MONTH OF ABATACEPT VS PLACEBO AS ADJUVANT TO PEANUT ORAL IMMUNOTHERAPY TO INDUCE IMMUNOLOGIC CHANGES IN PATIENTS WITH SEVERE PERSISTENT PEANUT ALLERGY (ATARI),"[{'med_condition_id': 12, 'med_condition': 'ALLERGIES PEANUT'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
61487,LOXO-RAS-20001,255339,1,2023-11-15,,2021-09-09,A PHASE 1/2 STUDY OF LY3537982 IN PATIENTS WITH KRAS G12C-MUTANT ADVANCED SOLID TUMORS,"[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63884,REB21-1916,262277,2,2022-06-09,2025-10-22,2022-04-05,A RANDOMIZED CONTROLLED TRIAL OF ADJUNCTIVE D-CYCLOSERINE TO INTERMITTENT THETA-BURST STIMULATION TRANSCRANIAL MAGNETIC STIMULATION IN FIBROMYALGIA,"[{'med_condition_id': 1094, 'med_condition': 'FIBROMYALGIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
60672,ES.3 (EUDRACT 2020-000149-15),252988,1,2025-03-11,,2021-08-10,NEOADJUVANT CHEMORADIOTHERAPY FOR ESOPHAGEAL SQUAMOUS CELL CARCINOMA VERSUS DEFINITIVE CHEMORADIOTHERAPY WITH SALVAGE SURGERY AS NEEDED(NEEDS TRIAL),"[{'med_condition_id': 240, 'med_condition': 'SQUAMOUS CELL CARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
61225,TBTC STUDY 37 - 7024,254586,1,2024-04-11,,2021-08-10,"SIX WEEKS OF DAILY RIFAPENTINE VS. A COMPARATOR ARM OF 12-16 WEEK RIFAMYCIN-BASED TREATMENT OF LATENT M. TUBERCULOSIS INFECTION: ASSESSMENT OF SAFETY, TOLERABILITY AND EFFECTIVENESS","[{'med_condition_id': 790, 'med_condition': 'LATENT TUBERCULOSIS (TB) INFECTION'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
62201,NRG-GY012,257390,1,2023-05-05,,2022-02-08,"A RANDOMIZED PHASE II STUDY COMPARING SINGLE-AGENT OLAPARIB, SINGLE AGENT CEDIRANIB, AND THE COMBINATIONS OF CEDIRANIB/OLAPARIB, OLAPARIB/DURVALUMAB (MEDI4736), CEDIRANIB/DURVALUMAB (MEDI4736), OLAPARIB/AZD5363 (CAPIVASERTIB) IN WOMEN WITH RECURRENT, PERSISTENT OR METASTATIC ENDOMETRIAL CANCER.: A PLATFORM TRIAL FOR WOMEN WITH RECURRENT OR PERSISTENT ENDOMETRIAL CANCER","[{'med_condition_id': 73, 'med_condition': 'ENDOMETRIAL CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63697,747-214,261743,2,2022-09-01,2025-09-01,2022-03-25,"A PHASE 2A, DOUBLE-BLIND, RANDOMIZED, ACTIVE CONTROLLED, PARALLEL GROUP STUDY EVALUATING THE EFFICACY, SAFETY, AND TOLERABILITY OF BEZAFIBRATE ADMINISTERED IN COMBINATION WITH OBETICHOLIC ACID IN SUBJECTS WITH PRIMARY BILIARY CHOLANGITIS","[{'med_condition_id': 830, 'med_condition': 'PRIMARY BILIARY CHOLANGITIS (PBC)'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
60529,SGNTGT-001,252109,2,2022-08-15,2023-10-03,2021-06-08,A PHASE 1 STUDY OF SEA TGT (SGN-TGT) IN SUBJECTS WITH ADVANCED MALIGNANCIES,"[{'med_condition_id': 1001, 'med_condition': 'ADVANCED MALIGNANT TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
55459,CKAZ954A12101,235951,1,2020-10-15,,2020-03-05,"A PHASE I/IB, OPEN-LABEL, MULTI-CENTER, STUDY OF KAZ954 AS A SINGLE AGENT AND IN COMBINATION WITH SPARTALIZUMAB, NZV930 AND NIR178 IN PATIENTS WITH ADVANCED SOLID TUMORS¿","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
60840,DCR-PHXC-203,253504,3,,,2021-07-06,"A PHASE 2 OPEN-LABEL MULTICENTER STUDY TO EVALUATE THE SAFETY, PHARMACOKINETICS, AND EFFICACY OF NEDOSIRAN IN PEDIATRIC PATIENTS FROM BIRTH TO 5 YEARS OF AGE WITH PRIMARY HYPEROXALURIA AND RELATIVELY INTACT RENAL FUNCTION","[{'med_condition_id': 922, 'med_condition': 'HYPEROXALURIA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
62796,80202135MYG2001,258944,3,,,2021-12-22,"AN OPEN-LABEL UNCONTROLLED MULTICENTER STUDY TO EVALUATE THE PHARMACOKINETICS, PHARMACODYNAMICS, SAFETY AND ACTIVITY OF NIPOCALIMAB IN CHILDREN AGED 2 TO LESS THAN 18 YEARS WITH GENERALIZED MYASTHENIA GRAVIS","[{'med_condition_id': 163, 'med_condition': 'MYASTHENIA GRAVIS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
62083,MK-2140-004,257025,1,2023-06-27,,2021-10-27,A PHASE 2 OPEN-LABEL CLINICAL STUDY TO EVALUATE THE EFFICACY AND SAFETY OF ZILOVERTAMAB VEDOTIN (MK-2140) IN PARTICIPANTS WITH RELAPSED OR REFRACTORY DIFFUSE LARGE B-CELL LYMPHOMA,"[{'med_condition_id': 150, 'med_condition': 'DIFFUSE LARGE B-CELL LYMPHOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
66005,19767,268280,2,2022-11-30,2024-01-31,2022-11-03,"A MULTICENTER, INTERNATIONAL, RANDOMIZED, ACTIVE COMPARATOR-CONTROLLED, DOUBLE-BLIND, DOUBLE-DUMMY, PARALLEL-GROUP, 2-ARM, PHASE 3 STUDY TO COMPARE THE EFFICACY AND SAFETY OF THE ORAL FXIA INHIBITOR ASUNDEXIAN (BAY 2433334) WITH APIXABAN FOR THE PREVENTION OF STROKE OR SYSTEMIC EMBOLISM IN MALE AND FEMALE PARTICIPANTS AGED 18 YEARS AND OLDER WITH ATRIAL FIBRILLATION AT RISK FOR STROKE","[{'med_condition_id': 433, 'med_condition': 'ATRIAL FIBRILLATION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
66361,20604,268284,2,2024-06-20,2025-10-23,2022-12-07,"A MULTICENTER, INTERNATIONAL, RANDOMIZED, PLACEBO CONTROLLED, DOUBLE BLIND, PARALLEL GROUP AND EVENT DRIVEN PHASE 3 STUDY OF THE ORAL FXIA INHIBITOR ASUNDEXIAN (BAY 2433334) FOR THE PREVENTION OF ISCHEMIC STROKE IN MALE AND FEMALE PARTICIPANTS AGED 18 YEARS AND OLDER AFTER AN ACUTE NON-CARDIOEMBOLIC ISCHEMIC STROKE OR HIGH-RISK TIA","[{'med_condition_id': 243, 'med_condition': 'STROKE'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
64498,RM-493-035,264117,1,2023-04-18,,2022-06-13,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY: 5 INDEPENDENT SUB-STUDIES OF SETMELANOTIDE IN PATIENTS WITH POMC/PCSK1, LEPR, SRC1, SH2B1, OR PCSK1 N221D GENE DEFECTS IN THE MELANOCORTIN-4 RECEPTOR PATHWAY","[{'med_condition_id': 855, 'med_condition': 'OBESITY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
64223,TCD17240,263343,1,2023-07-15,,2022-05-20,"A PHASE 1/2 OPEN-LABEL, FIRST-IN-HUMAN, DOSE ESCALATION AND EXPANSION STUDY FOR THE EVALUATION OF SAFETY, PHARMACOKINETICS, PHARMACODYNAMICS, AND ANTI-TUMOR ACTIVITY OF SAR444200-BASED REGIMEN IN PARTICIPANTS WITH ADVANCED SOLID TUMORS","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
64235,EDP1815-208,263371,1,2022-06-03,,2022-05-13,A LONG-TERM EXTENSION TRIAL IN PARTICIPANTS WITH ATOPIC DERMATITIS WHO PARTICIPATED IN PREVIOUS PHASE 2 AND 3 EDP1815 TRIALS,"[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
65004,KAN-HER2 MRD,265508,1,2025-08-25,,2022-07-18,KADCYLA AND NERATINIB FOR INTERCEPTION OF HER2+ BREAST CANCER WITH MOLECULAR RESIDUAL DISEASE,"[{'med_condition_id': 28, 'med_condition': 'BREAST CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65561,1305-0023,265822,2,2023-01-13,2025-03-18,2022-09-15,"A DOUBLE BLIND, RANDOMIZED, PLACEBO-CONTROLLED TRIAL EVALUATING THE EFFICACY AND SAFETY OF BI 1015550 OVER AT LEAST 52 WEEKS IN PATIENTS WITH PROGRESSIVE FIBROSING INTERSTITIAL LUNG DISEASES (PF-ILDS)","[{'med_condition_id': 146, 'med_condition': 'LUNG DISEASE'}, {'med_condition_id': 1168, 'med_condition': 'PULMONARY FIBROSIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
71039,H21-02247,283953,3,,,2024-03-22,"BUPIVACAINE WITH EPINEPHRINE VS SHAM INJECTIONS DURING ENDOSCOPIC SEPTOPLASTY: A DOUBLE BLIND, RANDOMIZED CONTROLLED TRIAL","[{'med_condition_id': 827, 'med_condition': 'SURGERY'}, {'med_condition_id': 1255, 'med_condition': 'SEPTOPLASTY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
64656,CX-659-401,264532,2,,2023-01-16,2022-06-24,A PHASE 2 STUDY OF MIVAVOTINIB IN BIOMARKER-DEFINED SUBGROUPS OF RELAPSED/REFRACTORY DIFFUSE LARGE B-CELL LYMPHOMA (DLBCL),"[{'med_condition_id': 150, 'med_condition': 'DIFFUSE LARGE B-CELL LYMPHOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
64777,BT015,264907,3,,,2022-06-23,A PIVOTAL STUDY TO EVALUATE THE SAFETY AND EFFECTIVENESS OF EXABLATE MODEL 4000 USING MICROBUBBLE RESONATORS TO TEMPORARILY MEDIATE BLOOD-BRAIN BARRIER DISRUPTION (BBBD) FOR LIQUID BIOPSY IN SUBJECTS WITH GLIOBLASTOMA BRAIN TUMORS,"[{'med_condition_id': 90, 'med_condition': 'GLIOBLASTOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
64119,20-0002 / 2022-8537,263021,2,2022-12-07,2025-03-03,2022-05-02,"DALBAVANCIN AS AN OPTION FOR TREATMENT OF S. AUREUS BACTEREMIA (DOTS): A PHASE 2B, MULTICENTER, RANDOMIZED, OPEN-LABEL, ASSESSOR-BLINDED SUPERIORITY STUDY TO COMPARE THE EFFICACY AND SAFETY OF DALBAVANCIN TO STANDARD OF CARE ANTIBIOTIC THERAPY FOR THE COMPLETION OF TREATMENT OF PATIENTS WITH COMPLICATED S. AUREUS BACTEREMIA","[{'med_condition_id': 882, 'med_condition': 'METHICILLIN-RESISTANT STAPHYLOCOCCUS AUREUS (MRSA)'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65363,B7841007,265195,1,2024-01-22,,2022-08-30,"AN OPEN-LABEL EXTENSION STUDY TO EVALUATE THE LONG-TERM SAFETY, TOLERABILITY, AND EFFICACY OF MARSTACIMAB PROPHYLAXIS IN SEVERE (COAGULATION FACTOR ACTIVITY <1%) HEMOPHILIA A PARTICIPANTS WITH OR WITHOUT INHIBITORS OR MODERATELY SEVERE TO SEVERE HEMOPHILIA B PARTICIPANTS (COAGULATION FACTOR ACTIVITY <=2%) WITH OR WITHOUT INHIBITORS","[{'med_condition_id': 100, 'med_condition': 'HEMOPHILIA B'}, {'med_condition_id': 98, 'med_condition': 'HEMOPHILIA'}, {'med_condition_id': 99, 'med_condition': 'HEMOPHILIA A'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
77571,BG-C137-101,303539,3,,,2025-12-18,"A PHASE 1A/B, OPEN-LABEL, MULTICENTER STUDY TO INVESTIGATE THE SAFETY, TOLERABILITY, PHARMACOKINETICS, PHARMACODYNAMICS, AND PRELIMINARY ANTITUMOR ACTIVITY OF BG C137, AN ANTIBODY-DRUG CONJUGATE TARGETING FGFR2B, IN PATIENTS WITH ADVANCED SOLID TUMORS","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
75584,TAK-279-PSO-3004,297996,1,2025-07-23,,2025-06-11,"A PHASE 3, RANDOMIZED, MULTICENTER, DOUBLE-BLIND TRIAL TO EVALUATE THE EFFICACY, SAFETY, AND TOLERABILITY OF ZASOCITINIB (TAK-279) COMPARED TO DEUCRAVACITINIB IN PARTICIPANTS WITH MODERATE-TO-SEVERE PLAQUE PSORIASIS","[{'med_condition_id': 196, 'med_condition': 'PLAQUE PSORIASIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
76284,BCDF004,299870,3,,,2025-08-19,"TWO-WEEK, OPEN-LABEL, EXPLORATORY NEUROIMAGING STUDY EVALUATING THE EFFECT OF DEXTROMETHORPHAN-HBR BUPROPION-HCL ON STRIATAL REACTIVITY DURING REWARD PROCESSING IN ADULTS WITH MAJOR DEPRESSIVE DISORDER","[{'med_condition_id': 152, 'med_condition': 'MAJOR DEPRESSIVE DISORDER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
76383,ALK45-ALDP001/C2D05456,300141,2,2026-03-09,2026-03-31,2025-08-26,"A TWO-PART, ADAPTIVE, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED, STUDY TO ASSESS THE APPROPRIATE DOSE AND THE APPROPRIATE DOSING FREQUENCY OF ALDP 001 IN ADULTS WITH SEASONAL ALLERGIC RHINITIS (SAR) ASSESSED USING AN ALLERGEN CHALLENGE CHAMBER/EEC","[{'med_condition_id': 425, 'med_condition': 'SEASONAL ALLERGIC RHINITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
75990,C5851005,298289,1,2025-11-27,,2025-08-01,"A RANDOMIZED, PHASE 3, OPEN-LABEL STUDY TO EVALUATE PF-08046054/SGN-PDL1V VERSUS DOCETAXEL IN ADULT PARTICIPANTS WITH PREVIOUSLY-TREATED PROGRAMMED CELL DEATH LIGAND 1 (PD-L1) POSITIVE NON-SMALL-CELL LUNG CANCER (NSCLC)","[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
75968,2957-CL-0101,298498,3,,,2025-07-30,"A PHASE 1/2, MULTICENTER, OPEN-LABEL, DOSE ESCALATION AND EXPANSION CLINICAL STUDY TO EVALUATE THE SAFETY, TOLERABILITY AND PRELIMINARY EFFICACY OF ASP2957 IN MALE PARTICIPANTS WITH INVASIVE VENTILATOR-DEPENDENT X-LINKED MYOTUBULAR MYOPATHY","[{'med_condition_id': 810, 'med_condition': 'X-LINKED MYOTUBULAR MYOPATHY'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
72305,CRAVE-01,287906,1,2025-02-12,,2024-07-23,FEASIBILITY TRIAL FOR THE CANADIAN RIGHT VENTRICULAR ADAPTIVE (CRAVE) PLATFORM FOR THERAPIES TARGETING RIGHT VENTRICULAR FAILURE,"[{'med_condition_id': 1254, 'med_condition': 'RIGHT VENTRICULAR FAILURE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
74908,ESR-23-22174,296116,1,2025-09-22,,2025-04-07,"RADIATION THERAPY FOLLOWED BY DURVALUMAB (MEDI4736) AND TREMELIMUMAB ANDSURGERY VERSUS RADIATION THERAPY FOLLOWED BY SURGERY FOR RESECTABLEHEPATOCELLULAR CARCINOMA. A RANDOMIZED WINDOW OF OPPORTUNITY TRIAL(DARTS)","[{'med_condition_id': 110, 'med_condition': 'HEPATOCELLULAR CARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
76566,77242113UCO3001,300663,1,2025-10-15,,2025-09-09,"A PHASE 3 RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL GROUP, MULTICENTER PROTOCOL IN ADULTS WITH AN OPEN LABEL STUDY IN ADOLESCENTS TO EVALUATE THE EFFICACY AND SAFETY OF INDUCTION AND MAINTENANCE THERAPY WITH ICOTROKINRA IN PARTICIPANTS WITH MODERATELY TO SEVERELY ACTIVE ULCERATIVE COLITIS","[{'med_condition_id': 258, 'med_condition': 'ULCERATIVE COLITIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
76948,6627,301872,3,,,2025-10-23,ASSESSING HEART AND BRAIN METABOLISM IN TYPE II DIABETES MELLITUS PATIENTS USING CARBON-13 MRI,"[{'med_condition_id': 257, 'med_condition': 'TYPE 2 DIABETES'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
72885,D7404C00001,289748,1,2025-12-02,,2024-09-20,"A MODULAR PHASE II, SINGLE-ARM, MULTICENTER, OPEN-LABEL STUDY TO EVALUATE THE EFFICACY AND SAFETY OF AZD0486 IN PARTICIPANTS WITH RELAPSED OR REFRACTORY B-CELL NON-HODGKIN LYMPHOMA (SOUNDTRACK-B)","[{'med_condition_id': 723, 'med_condition': ""B-CELL NON-HODGKIN'S LYMPHOMA""}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
74184,0216,294103,1,2025-03-10,,2025-02-10,UNDERSTANDING AND TREATING SUICIDAL IDEATION WITH KETAMINE: A DIFFUSION MAGNETIC RESONANCE IMAGING STUDY,"[{'med_condition_id': 152, 'med_condition': 'MAJOR DEPRESSIVE DISORDER'}, {'med_condition_id': 1086, 'med_condition': 'SUICIDALITY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
74813,TAK-279-IBD-2001,295832,1,2026-02-16,,2025-04-03,"A PHASE 2, OPEN-LABEL EXTENSION TRIAL TO EVALUATE THE LONG-TERM SAFETY ANDTOLERABILITY OF ORAL ZASOCITINIB (TAK-279) IN PARTICIPANTS WITH MODERATELY TOSEVERELY ACTIVE ULCERATIVE COLITIS AND MODERATELY TO SEVERELY ACTIVE CROHN¿SDISEASE.","[{'med_condition_id': 57, 'med_condition': ""CROHN'S DISEASE""}, {'med_condition_id': 258, 'med_condition': 'ULCERATIVE COLITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
75402,2025-11084,297556,3,,,2025-05-23,"A RANDOMIZED COMPARISON BETWEEN 0.67 MCG/KG, 1 MCG/KG, AND 1.33 MCG/KG OF PERINEURAL DEXMEDETOMIDINE FOR ULTRASOUND-GUIDED INFRACLAVICULAR BLOCK","[{'med_condition_id': 827, 'med_condition': 'SURGERY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
46940,B7661001,209250,3,,,2017-10-11,"A FIRST-IN-HUMAN PHASE 1, DOSE ESCALATION, SAFETY AND PHARMACOKINETIC STUDY OF PF-06647020 IN ADULT PATIENTS WITH ADVANCED SOLID TUMORS","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
48522,D9484C00001,214154,1,2018-08-16,,2018-03-29,"A PHASE II, RANDOMISED, DOUBLE-BLIND, PLACEBO CONTROLLED, PARALLEL-GROUP, MULTICENTRE, THREE MONTH DURATION POTASSIUM REDUCTION INITIATIVE TO OPTIMIZE RAAS INHIBITION THERAPY","[{'med_condition_id': 421, 'med_condition': 'HEART FAILURE'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
46806,CO40016,208751,2,2018-08-22,2022-02-28,2017-09-15,"A DOUBLE-BLIND, PLACEBO-CONTROLLED, RANDOMIZED PHASE III STUDY OF IPATASERTIB IN COMBINATION WITH PACLITAXEL AS A TREATMENT FOR PATIENTS WITH PIK3CA/AKT1/PTEN-ALTERED, LOCALLY ADVANCED OR METASTATIC, TRIPLE-NEGATIVE BREAST CANCER OR HORMONE RECEPTOR-POSITIVE, HER2-NEGATIVE BREAST CANCER.","[{'med_condition_id': 527, 'med_condition': 'BREAST CANCER, HORMONE RECEPTOR POSITIVE, HER2 NEGATIVE LOCALLY ADVANCED OR METASTATIC'}, {'med_condition_id': 702, 'med_condition': 'BREAST CANCER TRIPLE NEGATIVE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
46853,160517448,208892,1,2018-07-04,,2017-09-26,DOXYCYCLINE CROSSOVER TRIAL FOR HEREDITARY HEMORRHAGIC TELANGIECTASIA (HHT),"[{'med_condition_id': 572, 'med_condition': 'HEREDITARY HAEMORRHAGIC TELANGIECTASIA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
38592,LBS-SS201,182517,1,2015-06-05,,2015-04-01,TREATMENT OF SEPTIC SHOCK BY INHIBITING AUTODIGESTION AND PRESERVING GUT INTEGRITY WITH ENTERIC LB1148 (SSAIL STUDY),"[{'med_condition_id': 583, 'med_condition': 'SEPTIC SHOCK'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
38604,42165279SAX2001,182550,1,2015-09-28,,2015-04-01,"A PHASE 2A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL-GROUP, MULTI-CENTER STUDY INVESTIGATING THE EFFICACY, SAFETY, AND TOLERABILITY OF JNJ-42165279 IN SUBJECTS WITH SOCIAL ANXIETY DISORDER","[{'med_condition_id': 429, 'med_condition': 'ANXIETY DISORDER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
46946,MP17,209266,2,2017-11-01,2019-06-04,2017-10-04,"AN OPEN-LABEL, MULTI-SITE PHASE 2 STUDY OF THE SAFETY AND EFFECT OF MANUALIZED MDMA-ASSISTED PSYCHOTHERAPY FOR THE TREATMENT OF SEVERE POSTTRAUMATIC STRESS DISORDER","[{'med_condition_id': 207, 'med_condition': 'POST-TRAUMATIC STRESS DISORDER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
47636,KPL-716-C001,211428,2,2018-10-10,2019-09-13,2017-12-19,"A PHASE 1B, DOUBLE-BLIND, RANDOMIZED, PLACEBO-CONTROLLED STUDY TO ASSESS THE SAFETY, TOLERABILITY, AND PHARMACOKINETICS OF SINGLE ASCENDING DOSES OF KPL-716","[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}, {'med_condition_id': 792, 'med_condition': 'PRURITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
47663,D3252C00001,211514,2,2018-02-01,2020-07-31,2017-12-27,"A MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PARALLEL-GROUP, PLACEBO-CONTROLLED PHASE 3 EFFICACY AND SAFETY STUDY OF BENRALIZUMAB IN PATIENTS WITH SEVERE NASAL POLYPOSIS (OSTRO)","[{'med_condition_id': 759, 'med_condition': 'NASAL POLYPOSIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
